Thread Count,Custom Sort,Collections.sort
1,0.01519229999394156,0.018921100010629743
2,0.008026499999687076,0.0189539999992121
3,0.008003400027519092,0.018925700016552582
4,0.005912799999350682,0.01935249997768551
5,0.006697000004351139,0.019108800013782457
6,0.006144499988295138,0.018927900004200637
7,0.0068780999863520265,0.019096699979854748
8,0.006070400006137788,0.018940400012070313
