Thread Count,Custom Sort,Collections.sort
1,0.30202199998893775,0.26966629998059943
2,0.16122880001785234,0.26183420000597835
3,0.1606071999995038,0.2619440999988001
4,0.1200208000082057,0.2595735000213608
5,0.1367479999898933,0.2598128999816254
6,0.1118486000050325,0.26062549999915063
7,0.1399554000236094,0.2593021999928169
8,0.12032220000401139,0.2581172000209335
