Array Length,Custom Sort,Collections.sort
1,100.02597379999497,42.6832521000033
2,62.89866130000155,41.40909079999983
3,63.09260820000054,42.73057659999904
4,60.254591099997924,41.508507700003975
5,54.872678100000485,40.80984840000019
6,52.49503579999873,40.94360460000462
7,65.73768560000462,39.97966999999335
8,62.84973449999961,40.154285699994944
