Thread Count,Custom Sort,Collections.sort
1,2.2828468999941833,1.4308123990194872
2,1.137980500003323,1.4233378000208177
3,1.1388850010116585,1.4276262989733368
4,0.7237050010007806,1.4329383000149392
5,0.776524499990046,1.4412543010548688
6,0.787034599983599,1.4170102999778464
7,0.8628004009951837,1.4169413989875466
8,0.8238777000224218,1.413702798949089
