Thread Count,Custom Sort,Collections.sort
1,0.17789589997846633,0.14487849897705019
2,0.13500990002648905,0.14544490101980045
3,0.12522400094894692,0.14463709999108687
4,0.09546929894713685,0.14509750000433996
5,0.09383079898543656,0.1447592000477016
6,0.09456370095722377,0.14476170000853017
7,0.10789650003425777,0.14558350096922368
8,0.09956750000128523,0.14637790096458048
