Thread Count,Custom Sort,Collections.sort
1,0.01581589999841526,0.019571000011637807
2,0.009100700000999495,0.02033190001384355
3,0.01100669999141246,0.01989220001269132
4,0.006728400010615587,0.019921099999919534
5,0.006975299998885021,0.019717899995157495
6,0.005717599997296929,0.019534399994881824
7,0.006678800011286512,0.019637899997178465
8,0.005752900004154071,0.019582899985834956
