Thread Count,Custom Sort,Collections.sort
1,4.699921799998265,3.7569236000126693
2,2.6905400000105146,3.824372500006575
3,2.6461802999838255,3.769380399986403
4,2.1735476999892853,3.819640299974708
5,2.0639158000121824,3.8162453999975696
6,2.0870702999818604,3.813625899987528
7,2.447111200017389,3.737242300005164
8,2.4152092000003904,3.7939841999905184
