Array Length,Custom Sort,Collections.sort
10,2.3879999935161322E-4,2.8000031306874007E-6
100,4.2829999802052043E-4,1.5699999494245276E-5
1000,4.2979999852832407E-4,1.992999968933873E-4
10000,0.0010134000003745314,0.0021755999987362884
100000,0.010524100001930492,0.02883500000098138
1000000,0.18631059999825084,0.3792250000005879
10000000,4.5202315999995335,7.119158900000912
100000000,58.20039109999925,92.81966070000271
