Array Length,Custom Sort,Collections.sort
10,1.6830000095069408E-4,1.4999823179095984E-6
100,4.741000011563301E-4,1.680001150816679E-5
1000,6.197000038810074E-4,1.6330002108588815E-4
10000,0.0012713000178337097,0.0019588999857660383
100000,0.012016900000162423,0.025117199984379113
1000000,0.29589670000132173,0.38021000000298955
10000000,5.6696058999805246,6.504139199998463
100000000,72.60290349999559,93.26887609998812
