Array Length,Custom Sort,Collections.sort
10,2.429999876767397E-4,8.500006515532732E-6
100,3.4619998768903315E-4,6.19000056758523E-5
1000,0.0013995000044815242,4.3730001198127866E-4
10000,8.701999904587865E-4,0.0020397000189404935
100000,0.006873999984236434,0.01478060000226833
1000000,0.09827779998886399,0.14844100002665073
10000000,1.0098116000008304,1.4459684999892488
100000000,12.397962899995036,15.400058800005354
