Array Length,Custom Sort,Collections.sort
10,3.952000115532428E-4,1.930000144056976E-5
100,1.6170000890269876E-4,8.099997648969293E-5
1000,2.87900009425357E-4,1.8080000882036984E-4
10000,0.00250540001434274,0.002000500011490658
100000,0.02502729999832809,0.027963099972112104
1000000,0.4250391999958083,0.4655866000102833
10000000,8.10867810001946,6.0985783000069205
100000000,122.33714940000209,100.59237440000288
