Array Length,Custom Sort,Collections.sort
10,1.8480001017451286E-4,2.4200009647756815E-5
100,3.7390002398751676E-4,9.549999958835542E-5
1000,0.0015793000056874007,5.275000003166497E-4
10000,9.630999993532896E-4,0.0018242000078316778
100000,0.008339399995747954,0.022836999996798113
1000000,0.139110799995251,0.2993074000114575
10000000,3.4822574999998324,3.490922800003318
100000000,51.79984190000687,37.00789979999536
