Array Length,Custom Sort,Collections.sort
10,4.906000103801489E-4,5.669999518431723E-5
100,2.4530000519007444E-4,2.7069999487139285E-4
1000,0.0014155000098980963,9.897999989334494E-4
10000,0.0030319000070448965,0.0039514999953098595
100000,0.04136050000670366,0.04155340002034791
1000000,0.5699183000251651,0.4178789000143297
10000000,8.477648200001568,7.596973399980925
100000000,147.60531780001475,89.39957490001689
