Array Length,Custom Sort,Collections.sort
10,2.0070001482963562E-4,2.400018274784088E-6
100,4.1459998465143144E-4,2.820001100189984E-5
1000,5.616999987978488E-4,1.7750001279637218E-4
10000,0.0012134000135120004,0.002207200013799593
100000,0.012358799984212965,0.026393799984361976
1000000,0.20655019997502677,0.3877234999963548
10000000,4.123484599986114,5.742676200025016
100000000,60.58956759999273,93.72747469999013
