Array Length,Custom Sort,Collections.sort
1,9.787792900002387,6.520855000002484
2,5.346263800005545,6.398607200004335
3,6.018927400000393,6.57371800000692
4,4.9312277999997605,6.922211999997671
5,4.986856900002749,6.7829244999957155
6,5.546369600000617,7.704724100003659
7,6.939748400000099,7.729296599994996
8,6.763309300004039,7.724556499997561
