Array Length,Custom Sort,Collections.sort
1,0.0019037999954889528,0.002030299998295959
2,0.0011900000026798807,0.0020226999986334704
3,0.0011655999987851828,0.002019899999140762
4,0.0011911000037798658,0.002036700003372971
5,0.0012532000037026592,0.002155100002710242
6,0.00105009999970207,0.0020454000041354448
7,0.0011926000006496906,0.0020054000051459298
8,0.0013263000000733882,0.002241300004243385
