Thread Count,Custom Sort,Collections.sort
1,0.2854047000000719,0.2534186000120826
2,0.15331540000624955,0.25995900001726113
3,0.15383230001316406,0.25065130001166835
4,0.11555859999498352,0.25548089999938384
5,0.09941280001658015,0.2524766999995336
6,0.1117093000211753,0.25428130000364035
7,0.11084149999078363,0.25230680001550354
8,0.10790130001259968,0.25144140000338666
