Array Length,Custom Sort,Collections.sort
1,0.0031252999979187734,0.002704099999391474
2,0.008974100004706997,0.002033699995081406
3,0.0011729999969247729,0.0019460999974398874
4,0.0010428000023239292,0.0023966000007931143
5,0.0011987999969278462,0.002046000001428183
6,0.001281500000914093,0.0021137000003363937
7,0.001281500000914093,0.0019452999986242503
8,0.0012849999984609894,0.002110800000082236
