Array Length,Custom Sort,Collections.sort
10,1.604999997653067E-4,2.5999979698099196E-6
100,5.117000000609551E-4,1.6000001778593287E-5
1000,6.321000000752974E-4,1.6900000264286064E-4
10000,0.003368199999385979,0.002019399998971494
100000,0.01002899999730289,0.02586220000011963
1000000,0.23030629999993835,0.3872217999996792
10000000,9.142672399997537,8.739206099999137
100000000,86.2668408999998,105.31798759999947
