Array Length,Custom Sort,Collections.sort
10,2.8050000037183054E-4,5.4700001783203334E-5
100,2.8929999825777486E-4,2.2569999782717787E-4
1000,0.003167400001984788,8.735999981581699E-4
10000,0.0024791999967419542,0.003193000000464963
100000,0.033627199998591095,0.04985579999993206
1000000,0.43284739999944577,0.5314719999987574
10000000,7.416928099999495,7.234013799999957
100000000,105.59674710000036,127.57209809999767
