Thread Count,Custom Sort,Collections.sort
1,0.35794059999170713,0.3092830000096001
2,0.20821620000060648,0.31608250000863336
3,0.19361219997517765,0.3056864999816753
4,0.15820750000420958,0.30289920000359416
5,0.16042639999068342,0.30957879999186844
6,0.1595032000041101,0.31012310000369325
7,0.18448540000827052,0.30448550000437535
8,0.1778453000006266,0.3021188999991864
