Thread Count,Custom Sort,Collections.sort
1,0.01515839999774471,0.017918099998496473
2,0.008628100011264905,0.018123500020010397
3,0.008184200007235631,0.017969599983189255
4,0.006796799978474155,0.01803730000392534
5,0.006416000018361956,0.01803880001534708
6,0.006081600004108623,0.01798209999105893
7,0.00664800000959076,0.01801510000950657
8,0.005842499987920746,0.018107699987012893
